organo_id,offset_x_m,D_absorbida_GCR_Gy_dia,D_equivalente_GCR_Sv_dia,D_absorbida_SEP_Gy_evento,D_equivalente_SEP_Sv_evento
88,3.0,0.03796273351086826,0.3202889970825329,10.284889346762947,20.569778693525894
88,4.0,0.024529645608393456,0.2914282374594414,6.125504935917869,12.251009871835738
89,2.0,0.046046717118454705,0.4295384415974888,0.0,0.0
89,3.0,0.0478350860477252,0.37781606239696613,0.0,0.0
89,4.0,0.053548669194211654,0.46558905377880744,0.0,0.0
90,2.0,0.039729154591584014,0.3789887737305171,0.0,0.0
90,3.0,0.03329219113492144,0.30001078029140116,0.0,0.0
90,4.0,0.04374586216599552,0.3644886545584513,0.0,0.0
91,2.0,0.1039329268584186,0.5016436527542585,0.0,0.0
91,3.0,0.02171313316920507,0.1728733334502565,0.0,0.0
91,4.0,0.03928568397890175,0.28664150272829236,0.0,0.0
92,2.0,0.06125316547508281,0.4254078572658244,0.0,0.0
92,3.0,0.05151990000729183,0.36276276733613344,2.2234076934506626,4.446815386901325
92,4.0,0.041331664131494965,0.3373185951184541,37.11826806018118,74.23653612036236
93,2.0,0.06188357006163851,0.43231361845959976,0.0,0.0
93,3.0,0.04606905218451894,0.4036707925794846,0.0,0.0
93,4.0,0.033984572730973966,0.31187737244677616,76.3101578503129,152.6203157006258
94,2.0,0.025405387001038032,0.3212713401892513,0.0,0.0
94,3.0,0.04488472855682454,0.26966957410173786,0.0,0.0
94,4.0,0.023474253440575327,0.20006305624167026,0.0,0.0
95,2.0,0.04487143799023865,0.37934871469826215,8.135139682999782,16.270279365999563
95,3.0,0.034022889568988614,0.35630393329209376,12.426801181435671,24.853602362871342
95,4.0,0.05954011082697101,0.4616240431126903,9.064394456338968,18.128788912677937
96,2.0,0.02545343329919898,0.27642653026393665,0.0,0.0
96,3.0,0.09650651712372396,0.4221172571735972,0.0,0.0
96,4.0,0.01968795406233014,0.19596384322119817,25.570533200261867,51.141066400523734
97,2.0,0.06810143304973552,0.6981121084173847,13.598084604335202,27.196169208670405
97,3.0,0.2762507328410396,1.1187043584321947,10.70897737372525,21.4179547474505
97,4.0,0.06811801473917163,0.6747430476238171,33.80091238632703,67.60182477265406
98,2.0,0.030207740152361134,0.23245841660825586,18.394857962389644,36.78971592477929
98,3.0,0.04857172718421177,0.3641518634701207,25.286439339112473,50.572878678224946
98,4.0,0.034329271222572164,0.37484338540054174,0.0,0.0
99,2.0,0.07222367581209307,0.7216375833289973,8.22351834127311,16.44703668254622
99,3.0,0.3033825060691836,1.2097129150098473,73.46471852463542,146.92943704927083
99,4.0,0.08929878698122695,0.8297604816315152,0.4085188490925887,0.8170376981851774
100,2.0,0.024274522839697978,0.25451516167780497,0.0,0.0
