organo_id,offset_x_m,D_absorbida_GCR_Gy_dia,D_equivalente_GCR_Sv_dia,D_absorbida_SEP_Gy_evento,D_equivalente_SEP_Sv_evento
115,1.0,0.0767649872583216,0.5624767890428191,0.0,0.0
116,0.0,51.871171311337726,306.69459778158665,0.0,0.0
116,1.0,0.03789336132355291,0.2681622476416071,0.0,0.0
117,0.0,3115.3071906109917,7075.500937196468,0.0,0.0
117,1.0,0.06357356049067435,0.4603449692442422,0.0,0.0
118,0.0,94.45599441361891,550.7083254735783,0.0,0.0
118,1.0,0.07744847774680544,0.4406593710353917,0.0,0.0
119,0.0,113.29563349484606,631.9745105550754,0.0,0.0
119,1.0,0.053102053539681206,0.40538992108990757,0.0,0.0
120,0.0,40.517297134996376,207.58578823038005,0.0,0.0
120,1.0,0.023233980345083515,0.22799707561766386,0.0,0.0
121,0.0,42.13634555255444,245.84129547717805,0.0,0.0
121,1.0,0.09452242739989429,0.324135216521351,0.0,0.0
122,0.0,41.99538908934833,284.0757937018387,0.0,0.0
122,1.0,0.02639973841646591,0.2209438147674001,0.0,0.0
123,0.0,112.18390062822546,623.6420073720137,0.0,0.0
123,1.0,0.04999441524824205,0.36595041731697087,0.0,0.0
124,0.0,89.18570234748168,518.2228904893345,0.0,0.0
124,1.0,0.0526586129228946,0.36103790178377276,0.0,0.0
125,0.0,90.04664895068856,529.7923992416804,0.0,0.0
125,1.0,0.038282045868590214,0.3036877307922879,0.0,0.0
126,0.0,60.4975302004422,406.65502580852296,0.0,0.0
126,1.0,0.06591511982029022,0.3057336609939424,0.0,0.0
127,0.0,93.41116788505757,667.4274359282352,0.0,0.0
127,1.0,0.034931554990231345,0.4062075119510271,0.0,0.0
128,0.0,47.857721860587,386.49152584602797,0.0,0.0
128,1.0,0.00713181342959221,0.0892936728180493,0.0,0.0
129,0.0,104.98313597645426,588.8527666864267,0.0,0.0
129,1.0,0.06508916872561937,0.3445821739658561,0.0,0.0
130,0.0,158.50791919310416,636.2624310026987,0.0,0.0
130,1.0,0.050144804771651195,0.33526541332657966,0.0,0.0
131,0.0,60.38294736500397,355.1847242288986,0.0,0.0
131,1.0,0.030918049791461604,0.14926928754559993,0.0,0.0
132,0.0,51.65826551106569,344.8195966302805,0.0,0.0
132,1.0,0.02964823964283215,0.23208899900920638,0.0,0.0
133,0.0,44.126364538054005,362.1519774282468,0.0,0.0
133,1.0,0.021057843621017643,0.20783787009439558,0.0,0.0
134,0.0,39.21747764115892,477.2786278055719,0.0,0.0
134,1.0,0.10868296629209313,0.3157320161607952,0.0,0.0
135,0.0,154.82808996021927,585.3499109682605,0.0,0.0
135,1.0,0.04910445966190497,0.35447950168903986,0.0,0.0
136,0.0,127.97760019038712,592.8168922489725,0.0,0.0
136,1.0,0.03865741071815327,0.20983614595029185,0.0,0.0
137,0.0,207.48082310781683,1050.1249006988821,0.0,0.0
137,1.0,0.056830519933268125,0.4796266597403846,0.0,0.0
138,0.0,197.66701626617805,1060.7264733452514,0.0,0.0
138,1.0,0.05769327104623864,0.4657032484648078,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0
139,1.0,0.0,0.0,0.0,0.0
140,0.0,29.71342298464443,203.0576975990191,0.0,0.0
140,1.0,22.949699964241283,229.09978552380716,0.0,0.0
141,0.0,39.759902283212575,305.9388537852268,0.0,0.0
141,1.0,0.02358824372269732,0.14165758919329516,0.0,0.0
